entry_id,line,section,subsection,group,venue_label,title,paper_url,code_labeled_url,primary_key,normalized_title,code_label_points_to_paper,verification
R0378,608,Optimization: Internalizing Long-Horizon Capability (Pillar II),Pre-training and Mid-training,,NeurIPS 2022,Training Compute-Optimal Large Language Models,https://arxiv.org/abs/2203.15556,,arxiv:2203.15556,trainingcomputeoptimallargelanguagemodels,False,catalog_only
R0379,612,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,ACL Findings 2024,AgentTuning: Enabling Generalized Agent Abilities for LLMs,https://arxiv.org/abs/2310.12823,https://github.com/THUDM/AgentTuning,arxiv:2310.12823,agenttuningenablinggeneralizedagentabilitiesforllms,False,catalog_only
R0380,613,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,arXiv 2025,LIMI: Less is More for Agency,https://arxiv.org/abs/2509.17567,https://github.com/GAIR-NLP/LIMI,arxiv:2509.17567,limilessismoreforagency,False,catalog_only
R0381,614,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,ACL Findings 2025,ATLaS: Agent Tuning via Learning Critical Steps,https://arxiv.org/abs/2503.02197,,arxiv:2503.02197,atlasagenttuningvialearningcriticalsteps,False,catalog_only
R0382,615,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,COLM 2025,LIMO: Less is More for Reasoning,https://arxiv.org/abs/2502.03387,https://github.com/GAIR-NLP/LIMO,arxiv:2502.03387,limolessismoreforreasoning,False,catalog_only
R0383,616,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,EMNLP 2025,s1: Simple Test-Time Scaling,https://arxiv.org/abs/2501.19393,https://github.com/simplescaling/s1,arxiv:2501.19393,s1simpletesttimescaling,False,catalog_only
R0384,617,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,ICML 2024,Executable Code Actions Elicit Better LLM Agents,https://arxiv.org/abs/2402.01030,https://github.com/xingyaoww/code-act,arxiv:2402.01030,executablecodeactionselicitbetterllmagents,False,catalog_only
R0385,618,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,NeurIPS 2024,APIGen: Automated Pipeline for Generating Verifiable and Diverse Function-Calling Datasets,https://arxiv.org/abs/2406.18518,https://github.com/SalesforceAIResearch/xLAM,arxiv:2406.18518,apigenautomatedpipelineforgeneratingverifiableanddiversefunctioncallingdatasets,False,catalog_only
R0386,620,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,arXiv 2025,Agent-R: Training Language Model Agents to Reflect via Iterative Self-Training,https://arxiv.org/abs/2501.11425,https://github.com/bytedance/Agent-R,arxiv:2501.11425,agentrtraininglanguagemodelagentstoreflectviaiterativeselftraining,False,catalog_only
R0387,621,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,NeurIPS 2025,Distilling LLM Agent into Small Models with Retrieval and Code Tools,https://arxiv.org/abs/2505.17612,https://github.com/Nardien/agent-distillation,arxiv:2505.17612,distillingllmagentintosmallmodelswithretrievalandcodetools,False,catalog_only
R0388,622,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,arXiv 2023,FireAct: Toward Language Agent Fine-tuning,https://arxiv.org/abs/2310.05915,,arxiv:2310.05915,fireacttowardlanguageagentfinetuning,False,catalog_only
R0389,623,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,arXiv 2025,LIMR: Less is More for RL Scaling,https://arxiv.org/abs/2502.11886,,arxiv:2502.11886,limrlessismoreforrlscaling,False,catalog_only
R0390,624,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,arXiv 2026,Unified Data Selection for LLM Reasoning,https://arxiv.org/abs/2605.22389,,arxiv:2605.22389,unifieddataselectionforllmreasoning,False,catalog_only
R0391,625,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,AAMAS 2026,Structured Agent Distillation for Large Language Model Agents,https://arxiv.org/abs/2505.13820,,arxiv:2505.13820,structuredagentdistillationforlargelanguagemodelagents,False,catalog_only
R0392,626,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,arXiv 2026,HERO: Hindsight-Enhanced Reflection from Environment Observations for Agentic Self-Distillation,https://arxiv.org/abs/2606.11559,,arxiv:2606.11559,herohindsightenhancedreflectionfromenvironmentobservationsforagenticselfdistillation,False,catalog_only
R0393,627,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,arXiv 2026,AgentArk: Distilling Multi-Agent Intelligence into a Single LLM Agent,https://arxiv.org/abs/2602.03955,,arxiv:2602.03955,agentarkdistillingmultiagentintelligenceintoasinglellmagent,False,catalog_only
R0394,628,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,ICLR 2026,Curriculum Reinforcement Learning from Easy to Hard Tasks Improves LLM Reasoning,https://arxiv.org/abs/2506.06632,,arxiv:2506.06632,curriculumreinforcementlearningfromeasytohardtasksimprovesllmreasoning,False,catalog_only
R0395,629,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,ICLR 2026,"Agent Data Protocol: Unifying Datasets for Diverse, Effective Fine-tuning of LLM Agents",https://arxiv.org/abs/2510.24702,,arxiv:2510.24702,agentdataprotocolunifyingdatasetsfordiverseeffectivefinetuningofllmagents,False,catalog_only
R0396,630,Optimization: Internalizing Long-Horizon Capability (Pillar II),Fine-tuning,,arXiv 2026,Learning with Rare Success but Rich Feedback via Reflection-Enhanced Self-Distillation,https://arxiv.org/abs/2605.12741,,arxiv:2605.12741,learningwithraresuccessbutrichfeedbackviareflectionenhancedselfdistillation,False,catalog_only
R0397,637,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2024,DeepSeekMath: Pushing the Limits of Mathematical Reasoning in Open Language Models,https://arxiv.org/abs/2402.03300,https://github.com/deepseek-ai/DeepSeek-Math,arxiv:2402.03300,deepseekmathpushingthelimitsofmathematicalreasoninginopenlanguagemodels,False,catalog_only
R0398,638,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,COLM 2025,Search-R1: Training LLMs to Reason and Leverage Search Engines with Reinforcement Learning,https://arxiv.org/abs/2503.09516,https://github.com/PeterGriffinJin/Search-R1,arxiv:2503.09516,searchr1trainingllmstoreasonandleveragesearchengineswithreinforcementlearning,False,catalog_only
R0399,639,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,DeepRetrieval: Hacking Real Search Engines and Retrievers with Large Language Models via Reinforcement Learning,https://arxiv.org/abs/2503.00223,https://github.com/pat-jj/DeepRetrieval,arxiv:2503.00223,deepretrievalhackingrealsearchenginesandretrieverswithlargelanguagemodelsviareinforcementlearning,False,catalog_only
R0400,640,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,NeurIPS 2025,ToolRL: Reward is All Tool Learning Needs,https://arxiv.org/abs/2504.13958,https://github.com/qiancheng0/ToolRL,arxiv:2504.13958,toolrlrewardisalltoollearningneeds,False,catalog_only
R0401,641,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,SIGIR 2026,Tool-Star: Empowering LLM-Brained Multi-Tool Reasoner via Reinforcement Learning,https://arxiv.org/abs/2505.16410,https://github.com/RUC-NLPIR/Tool-Star,arxiv:2505.16410,toolstarempoweringllmbrainedmultitoolreasonerviareinforcementlearning,False,catalog_only
R0402,642,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2026,Breaking the Exploration Bottleneck: Rubric-Scaffolded Reinforcement Learning for General LLM Reasoning,https://arxiv.org/abs/2508.16949,https://github.com/IANNXANG/RuscaRL,arxiv:2508.16949,breakingtheexplorationbottleneckrubricscaffoldedreinforcementlearningforgeneralllmreasoning,False,catalog_only
R0403,643,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,DR Tulu: Reinforcement Learning with Evolving Rubrics for Deep Research,https://arxiv.org/pdf/2511.19399,https://github.com/rlresearch/dr-tulu,arxiv:2511.19399,drtulureinforcementlearningwithevolvingrubricsfordeepresearch,False,catalog_only
R0404,644,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,ACL 2026,OpenRubrics: Towards Scalable Synthetic Rubric Generation for Reward Modeling and LLM Alignment,https://aclanthology.org/2026.acl-long.791.pdf,https://huggingface.co/OpenRubrics/models,https://aclanthology.org/2026.acl-long.791.pdf,openrubricstowardsscalablesyntheticrubricgenerationforrewardmodelingandllmalignment,False,catalog_only
R0405,645,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,ACL 2026,CriticSearch: Fine-Grained Credit Assignment for Search Agents via a Retrospective Critic,https://aclanthology.org/2026.findings-acl.596.pdf,,https://aclanthology.org/2026.findings-acl.596.pdf,criticsearchfinegrainedcreditassignmentforsearchagentsviaaretrospectivecritic,False,catalog_only
R0406,646,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,ResearchRubrics: A Benchmark of Prompts and Rubrics For Evaluating Deep Research Agents,https://arxiv.org/abs/2511.07685,,arxiv:2511.07685,researchrubricsabenchmarkofpromptsandrubricsforevaluatingdeepresearchagents,False,catalog_only
R0407,647,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,R3: Robust Rubric-Agnostic Reward Models,https://arxiv.org/abs/2505.13388,,arxiv:2505.13388,r3robustrubricagnosticrewardmodels,False,catalog_only
R0408,648,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,Rubrics as Rewards: Reinforcement Learning Beyond Verifiable Domains,https://arxiv.org/abs/2507.17746,,arxiv:2507.17746,rubricsasrewardsreinforcementlearningbeyondverifiabledomains,False,catalog_only
R0409,649,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2026,AdaTIR: Adaptive Tool-Integrated Reasoning via Difficulty-Aware Policy Optimization,https://arxiv.org/abs/2601.14696,,arxiv:2601.14696,adatiradaptivetoolintegratedreasoningviadifficultyawarepolicyoptimization,False,catalog_only
R0410,650,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,Chasing the Tail: Effective Rubric-based Reward Modeling for Large Language Model Post-Training,https://arxiv.org/abs/2509.21500,,arxiv:2509.21500,chasingthetaileffectiverubricbasedrewardmodelingforlargelanguagemodelposttraining,False,catalog_only
R0411,651,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,Reinforcement Learning for Long-Horizon Interactive LLM Agents,https://arxiv.org/abs/2502.01600,,arxiv:2502.01600,reinforcementlearningforlonghorizoninteractivellmagents,False,catalog_only
R0412,652,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning,https://arxiv.org/abs/2501.12948,,arxiv:2501.12948,deepseekr1incentivizingreasoningcapabilityinllmsviareinforcementlearning,False,catalog_only
R0413,653,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,EAPO: Enhancing Policy Optimization with On-Demand Expert Assistance,https://arxiv.org/abs/2509.23730,,arxiv:2509.23730,eapoenhancingpolicyoptimizationwithondemandexpertassistance,False,catalog_only
R0414,654,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,Reinforcement Learning with Rubric Anchors,https://arxiv.org/abs/2508.12790,,arxiv:2508.12790,reinforcementlearningwithrubricanchors,False,catalog_only
R0415,655,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2026,SmartSearch: Process Reward-Guided Query Refinement for Search Agents,https://arxiv.org/abs/2601.04888,,arxiv:2601.04888,smartsearchprocessrewardguidedqueryrefinementforsearchagents,False,catalog_only
R0416,656,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,Tool-R1: Sample-Efficient Reinforcement Learning for Agentic Tool Use,https://arxiv.org/abs/2509.12867,,arxiv:2509.12867,toolr1sampleefficientreinforcementlearningforagentictooluse,False,catalog_only
R0417,657,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2025,ToRL: Scaling Tool-Integrated RL,https://arxiv.org/abs/2503.23383,,arxiv:2503.23383,torlscalingtoolintegratedrl,False,catalog_only
R0418,658,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,ICML 2026,Optimizing Agentic Reasoning with Retrieval via Synthetic Semantic Information Gain Reward,https://arxiv.org/abs/2602.00845,,arxiv:2602.00845,optimizingagenticreasoningwithretrievalviasyntheticsemanticinformationgainreward,False,catalog_only
R0419,659,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Credit Assignment,arXiv 2026,Self-Induced Outcome Potential: Turn-Level Credit Assignment for Agents without Verifiers,https://arxiv.org/abs/2605.04984,,arxiv:2605.04984,selfinducedoutcomepotentialturnlevelcreditassignmentforagentswithoutverifiers,False,catalog_only
R0420,662,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,REINFORCE++: A Simple and Efficient Approach for Aligning Large Language Models,https://arxiv.org/abs/2501.03262,https://github.com/OpenRLHF/OpenRLHF,arxiv:2501.03262,reinforceasimpleandefficientapproachforaligninglargelanguagemodels,False,catalog_only
R0421,663,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,NeurIPS 2025,DAPO: An Open-Source LLM Reinforcement Learning System at Scale,https://arxiv.org/abs/2503.14476,https://github.com/BytedTsinghua-SIA/DAPO,arxiv:2503.14476,dapoanopensourcellmreinforcementlearningsystematscale,False,catalog_only
R0422,664,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,Understanding R1-Zero-Like Training: A Critical Perspective,https://arxiv.org/abs/2503.20783,https://github.com/sail-sg/understand-r1-zero,arxiv:2503.20783,understandingr1zeroliketrainingacriticalperspective,False,catalog_only
R0423,665,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,Group Sequence Policy Optimization,https://arxiv.org/abs/2507.18071,,arxiv:2507.18071,groupsequencepolicyoptimization,False,catalog_only
R0424,666,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,NIPS 2025,Group-in-Group Policy Optimization for LLM Agent Training,https://arxiv.org/abs/2505.10978,https://github.com/langfengQ/verl-agent,arxiv:2505.10978,groupingrouppolicyoptimizationforllmagenttraining,False,catalog_only
R0425,667,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,EACL 2026,Turn-PPO: Turn-Level Advantage Estimation with PPO for Improved Multi-Turn RL in Agentic LLMs,https://aclanthology.org/2026.findings-eacl.328.pdf,,https://aclanthology.org/2026.findings-eacl.328.pdf,turnppoturnleveladvantageestimationwithppoforimprovedmultiturnrlinagenticllms,False,catalog_only
R0426,668,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2026,StepPO: Step-Aligned Policy Optimization for Agentic Reinforcement Learning,https://arxiv.org/pdf/2604.18401,,arxiv:2604.18401,steppostepalignedpolicyoptimizationforagenticreinforcementlearning,False,catalog_only
R0427,669,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,CURE: Critical-Token-Guided Re-Concatenation for Entropy-Collapse Prevention,https://arxiv.org/pdf/2508.11016,https://github.com/bytedance/CURE,arxiv:2508.11016,curecriticaltokenguidedreconcatenationforentropycollapseprevention,False,catalog_only
R0428,670,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,EPO: Entropy-regularized Policy Optimization for LLM Agents Reinforcement Learning,https://arxiv.org/pdf/2509.22576,https://github.com/WujiangXu/EPO,arxiv:2509.22576,epoentropyregularizedpolicyoptimizationforllmagentsreinforcementlearning,False,catalog_only
R0429,671,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,EMNLP 2025,EIFBENCH: Extremely Complex Instruction Following Benchmark for Large Language Models,https://doi.org/10.18653/V1/2025.EMNLP-MAIN.1059,,https://doi.org/10.18653/V1/2025.EMNLP-MAIN.1059,eifbenchextremelycomplexinstructionfollowingbenchmarkforlargelanguagemodels,False,catalog_only
R0430,672,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,Agentic Reinforced Policy Optimization,https://arxiv.org/abs/2507.19849,,arxiv:2507.19849,agenticreinforcedpolicyoptimization,False,catalog_only
R0431,673,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,On Entropy Control in LLM-RL Algorithms,https://arxiv.org/abs/2509.03493,,arxiv:2509.03493,onentropycontrolinllmrlalgorithms,False,catalog_only
R0432,674,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,Agentic Entropy-Balanced Policy Optimization,https://arxiv.org/abs/2510.14545,,arxiv:2510.14545,agenticentropybalancedpolicyoptimization,False,catalog_only
R0433,675,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,BNPO: Beta Normalization Policy Optimization,https://arxiv.org/abs/2506.02864,,arxiv:2506.02864,bnpobetanormalizationpolicyoptimization,False,catalog_only
R0434,676,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,The Entropy Mechanism of Reinforcement Learning for Reasoning Language Models,https://arxiv.org/abs/2505.22617,,arxiv:2505.22617,theentropymechanismofreinforcementlearningforreasoninglanguagemodels,False,catalog_only
R0435,677,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,CPGD: Toward Stable Rule-based Reinforcement Learning for Language Models,https://arxiv.org/abs/2505.12504,,arxiv:2505.12504,cpgdtowardstablerulebasedreinforcementlearningforlanguagemodels,False,catalog_only
R0436,678,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2026,When Denser Credit Is Not Enough: Evidence-Calibrated Policy Optimization for Long-Horizon LLM Agent Training,https://arxiv.org/abs/2606.05885,,arxiv:2606.05885,whendensercreditisnotenoughevidencecalibratedpolicyoptimizationforlonghorizonllmagenttraining,False,catalog_only
R0437,679,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,GPG: A Simple and Strong Reinforcement Learning Baseline for Model Reasoning,https://arxiv.org/abs/2504.02546,,arxiv:2504.02546,gpgasimpleandstrongreinforcementlearningbaselineformodelreasoning,False,catalog_only
R0438,680,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2026,Hindsight Credit Assignment for Long-Horizon LLM Agents,https://arxiv.org/abs/2603.08754,,arxiv:2603.08754,hindsightcreditassignmentforlonghorizonllmagents,False,catalog_only
R0439,681,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2026,Hierarchy-of-Groups Policy Optimization for Long-Horizon Agentic Tasks,https://arxiv.org/abs/2602.22817,,arxiv:2602.22817,hierarchyofgroupspolicyoptimizationforlonghorizonagentictasks,False,catalog_only
R0440,682,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2026,HiPER: Hierarchical Reinforcement Learning with Explicit Credit Assignment for Large Language Model Agents,https://arxiv.org/abs/2602.16165,,arxiv:2602.16165,hiperhierarchicalreinforcementlearningwithexplicitcreditassignmentforlargelanguagemodelagents,False,catalog_only
R0441,683,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,MiniMax-M1: Scaling Test-Time Compute Efficiently with Lightning Attention,https://arxiv.org/abs/2506.13585,,arxiv:2506.13585,minimaxm1scalingtesttimecomputeefficientlywithlightningattention,False,catalog_only
R0442,684,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,On-Policy RL with Optimal Reward Baseline,https://arxiv.org/abs/2505.23585,,arxiv:2505.23585,onpolicyrlwithoptimalrewardbaseline,False,catalog_only
R0443,685,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2025,PORTool: Tool-Use LLM Training with Rewarded Tree,https://arxiv.org/abs/2510.26020,,arxiv:2510.26020,portooltoolusellmtrainingwithrewardedtree,False,catalog_only
R0444,686,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Policy Optimization,arXiv 2017,Proximal Policy Optimization Algorithms,https://arxiv.org/abs/1707.06347,,arxiv:1707.06347,proximalpolicyoptimizationalgorithms,False,catalog_only
R0445,689,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,NeurIPS 2025,WebDancer: Towards Autonomous Information Seeking Agency,https://arxiv.org/abs/2505.22648,https://github.com/Alibaba-NLP/DeepResearch,arxiv:2505.22648,webdancertowardsautonomousinformationseekingagency,False,catalog_only
R0446,690,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,ICLR 2025,WebRL: Training LLM Web Agents via Self-Evolving Online Curriculum Reinforcement Learning,https://arxiv.org/abs/2411.02337,https://github.com/THUDM/WebRL,arxiv:2411.02337,webrltrainingllmwebagentsviaselfevolvingonlinecurriculumreinforcementlearning,False,catalog_only
R0447,691,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,ICLR 2026,Tree Search for LLM Agent Reinforcement Learning,https://arxiv.org/pdf/2509.21240,https://github.com/AMAP-ML/Tree-GRPO,arxiv:2509.21240,treesearchforllmagentreinforcementlearning,False,catalog_only
R0448,692,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,arXiv 2025,TreePO: Bridging the Gap of Policy Optimization and Efficacy and Inference Efficiency with Heuristic Tree-based Modeling,https://arxiv.org/pdf/2508.17445,https://github.com/multimodal-art-projection/TreePO,arxiv:2508.17445,treepobridgingthegapofpolicyoptimizationandefficacyandinferenceefficiencywithheuristictreebasedmodeling,False,catalog_only
R0449,693,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,EMNLP 2023,Reasoning with Language Model is Planning with World Model,https://arxiv.org/pdf/2305.14992,https://github.com/Ber666/RAP,arxiv:2305.14992,reasoningwithlanguagemodelisplanningwithworldmodel,False,catalog_only
R0450,694,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,arXiv 2026,LiteResearcher: A Scalable Agentic RL Training Framework for Deep Research Agent,https://arxiv.org/pdf/2604.17931,https://github.com/simplexai-labs/LiteResearcher,arxiv:2604.17931,literesearcherascalableagenticrltrainingframeworkfordeepresearchagent,False,catalog_only
R0451,695,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,COLM 2026,TCOD: Exploring Temporal Curriculum in On-Policy Distillation for Multi-turn Autonomous Agents,https://arxiv.org/pdf/2604.24005,https://github.com/kokolerk/TCOD,arxiv:2604.24005,tcodexploringtemporalcurriculuminonpolicydistillationformultiturnautonomousagents,False,catalog_only
R0452,696,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,arXiv 2025,A Survey of Reinforcement Learning for Large Reasoning Models,https://arxiv.org/abs/2509.08827,,arxiv:2509.08827,asurveyofreinforcementlearningforlargereasoningmodels,False,catalog_only
R0453,697,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,arXiv 2026,AT$^2$PO: Agentic Turn-based Policy Optimization via Tree Search,https://arxiv.org/abs/2601.04767,,arxiv:2601.04767,at2poagenticturnbasedpolicyoptimizationviatreesearch,False,catalog_only
R0454,698,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,arXiv 2025,R1-Searcher: Incentivizing the Search Capability in LLMs via Reinforcement Learning,https://arxiv.org/abs/2503.05592,,arxiv:2503.05592,r1searcherincentivizingthesearchcapabilityinllmsviareinforcementlearning,False,catalog_only
R0455,699,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,arXiv 2025,Toward Effective Tool-Integrated Reasoning via Self-Evolved Preference Learning,https://arxiv.org/abs/2509.23285,,arxiv:2509.23285,towardeffectivetoolintegratedreasoningviaselfevolvedpreferencelearning,False,catalog_only
R0456,700,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,arXiv 2025,Reinforcement Learning Optimization for Large-Scale Learning: An Efficient and User-Friendly Scaling Library,https://arxiv.org/abs/2506.06122,,arxiv:2506.06122,reinforcementlearningoptimizationforlargescalelearninganefficientanduserfriendlyscalinglibrary,False,catalog_only
R0457,701,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,arXiv 2025,WebResearcher: Unleashing unbounded reasoning capability in Long-Horizon Agents,https://arxiv.org/abs/2509.13309,,arxiv:2509.13309,webresearcherunleashingunboundedreasoningcapabilityinlonghorizonagents,False,catalog_only
R0458,702,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Sampling Strategy,arXiv 2026,Training Multi-Turn Search Agent via Contrastive Dynamic Branch Sampling,https://arxiv.org/abs/2602.03719,,arxiv:2602.03719,trainingmultiturnsearchagentviacontrastivedynamicbranchsampling,False,catalog_only
R0459,705,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,ICML 2025,Divide and Conquer: Grounding LLMs as Efficient Decision-Making Agents via Offline Hierarchical Reinforcement Learning,https://arxiv.org/pdf/2505.19761,https://github.com/NJU-RL/GLIDER,arxiv:2505.19761,divideandconquergroundingllmsasefficientdecisionmakingagentsviaofflinehierarchicalreinforcementlearning,False,catalog_only
R0460,706,Optimization: Internalizing Long-Horizon Capability (Pillar II),Agentic Reinforcement Learning,Interaction Patterns,arXiv 2026,SkillRL: Evolving Agents via Recursive Skill-Augmented Reinforcement Learning,https://arxiv.org/pdf/2602.08234,https://github.com/aiming-lab/SkillRL,arxiv:2602.08234,skillrlevolvingagentsviarecursiveskillaugmentedreinforcementlearning,False,catalog_only
